,C45_Discharge_Pressure (0824108E-525C-4B22-8430-EB4EBB0A2B9E),C45_Discharge_Temperature (80147415-93F2-4D29-B642-A653D8F5EBD1),C23_Speed (CB8678CF-EDA9-4505-830C-D2D32FF28790),C45_Flow (AD38C3BD-3D0D-408F-B73A-5A83C6588EF8),C23_Suction_pressure (EC304387-9C4D-4B73-8AED-1D2E5EB69415),C23_Suction_temperature (2D84AD0C-0CAF-4B07-894F-A54BB4125745),C23_Flow (100DD46E-316B-4BF1-A635-94465A887778),C23_Discharge_Pressure (AA3200B9-D90E-4D67-98F5-2A0762EAC0BE),C45_Suction_pressure (3070B765-83D3-48A1-ACDE-8DC7B3A21874),C45_Speed (265C6391-4097-4FBF-9C99-363308FD433E),C45_Suction_temperature (8977F5CF-E090-4BF6-A997-FD2164B6FCE6),C23_Discharge_Temperature (5BABADFD-318C-426C-B495-254EE3FC1958)
2019-10-06 14:00:00-04:00,11.7930886,123.4458599,10009.78534,211.573021,2.874648043,32.78803771,206.6126101,12.51686658,2.758543922,10003.18664,31.87549264,123.9903816
2019-10-06 15:00:00-04:00,11.83715086,123.7357804,10005.91925,210.9852886,2.919888042,32.80334276,206.9821845,12.67048863,2.803178922,10001.66009,31.90941164,124.0411437
2019-10-06 16:00:00-04:00,11.88121312,124.025701,10005.38773,210.3975562,2.889276104,32.93030835,207.351759,12.61824089,2.847813921,10009.4233,31.94333065,124.1421186
2019-10-06 17:00:00-04:00,11.92527539,124.3156215,10009.87341,209.8098238,2.858445549,33.05727395,207.084901,12.56694508,2.892448921,10002.84385,31.97724965,124.2430936
2019-10-06 18:00:00-04:00,11.95350858,124.2250649,10001.49213,209.2220913,2.827614996,33.18423954,206.8180429,12.51564928,2.937083922,10008.70921,32.01116866,124.3440685
2019-10-06 19:00:00-04:00,11.98174179,124.1345084,10003.58535,208.6343589,2.796784443,33.31120514,206.5511849,12.46435347,2.930691702,10000.75489,32.13658038,124.4450434
2019-10-06 20:00:00-04:00,12.00997499,124.0439519,10003.22102,208.3894385,2.765953889,33.43817073,206.2843268,12.41305766,2.924299483,10004.82317,32.26199211,124.5460184
2019-10-06 21:00:00-04:00,12.03820818,123.9533954,10004.322,208.1445181,2.735123336,33.56513633,206.0174688,12.36176185,2.917907264,10003.34945,32.38740383,124.6469933
2019-10-06 22:00:00-04:00,12.06644139,123.8628389,10002.29721,207.8995977,2.748688189,33.53687902,205.7506107,12.37270164,2.911515045,10002.40731,32.51281556,124.6950863
2019-10-06 23:00:00-04:00,12.09467459,123.7722824,10004.46514,207.6546773,2.762253042,33.5086217,205.3147261,12.38045881,2.905122827,10003.84104,32.63822728,124.7431794
2019-10-07 00:00:00-04:00,12.00117115,123.805138,10000.14353,207.4097569,2.775817895,33.48036439,204.8788415,12.39139579,2.898730608,10001.97074,32.763639,124.7912724
2019-10-07 01:00:00-04:00,11.90766771,123.8379936,10006.56717,207.1648365,2.789382748,33.45210707,204.4429569,12.40233277,2.869351704,10006.2854,32.77198218,124.8393655
2019-10-07 02:00:00-04:00,11.81416427,123.8708492,10001.65099,207.2685068,2.8029476,33.42384976,204.0070723,12.41326976,2.840183632,10007.4727,32.78032535,124.8874585
2019-10-07 03:00:00-04:00,11.72066084,123.9037047,10003.29374,207.3721772,2.816512453,33.39559245,203.5711877,12.42420674,2.810802547,10007.60385,32.78866852,124.9355516
2019-10-07 04:00:00-04:00,11.62715739,123.9365603,10008.59705,207.4758475,2.815592182,33.59400013,203.1353031,12.42753105,2.781421462,10003.44046,32.79701169,125.0883396
2019-10-07 05:00:00-04:00,11.53365395,123.9694159,10007.76381,207.5795178,2.81467191,33.79240782,203.0921699,12.43085536,2.752040376,10006.24657,32.80535486,125.2411277
2019-10-07 06:00:00-04:00,11.59156327,124.0122054,10009.40495,207.6831882,2.813751639,33.99081551,203.0490367,12.43417968,2.722659291,10007.59382,32.81369804,125.3939158
2019-10-07 07:00:00-04:00,11.64858968,124.0549949,10007.91101,207.7868585,2.812831367,34.1892232,203.0059034,12.43750399,2.727032086,10001.09919,32.64082259,125.5467039
2019-10-07 08:00:00-04:00,11.70649462,124.0977844,10002.76736,207.9489813,2.811911096,34.38763088,202.9627702,12.4408283,2.731404881,10000.57932,32.46794714,125.699492
2019-10-07 09:00:00-04:00,11.76439955,124.1405739,10003.99745,208.111104,2.810990824,34.58603857,202.919637,12.44415261,2.735777677,10005.39686,32.29507169,125.8522801
2019-10-07 10:00:00-04:00,11.82230449,124.1833633,10004.16081,208.2732267,2.81465554,34.2999512,202.8765038,12.47109912,2.740150472,10007.71858,32.12219624,125.6528282
2019-10-07 11:00:00-04:00,11.88020943,124.2261528,10003.24906,208.4353495,2.818320256,34.01386383,201.9976129,12.49804563,2.744523266,10000.09504,31.94932079,125.4533763
2019-10-07 12:00:00-04:00,11.77733063,124.3923481,10003.11017,208.5974722,2.821984971,33.72777646,201.1187219,12.52499212,2.748896061,10006.00899,31.77644534,125.2539244
2019-10-07 13:00:00-04:00,11.67445181,124.5585434,10006.08196,208.7595949,2.825649687,33.4416891,200.2398309,12.55193863,2.77636149,10008.8138,31.82691881,125.0544724
2019-10-07 14:00:00-04:00,11.56850769,124.7247386,10003.90899,208.6871239,2.829314402,33.15560173,199.36094,12.57888513,2.803826918,10003.23959,31.87739229,124.8550205
2019-10-07 15:00:00-04:00,11.46565614,124.8909339,10001.57412,208.6146528,2.832979118,32.86951436,198.482049,12.60583164,2.831292348,10006.51208,31.92786577,124.6555686
2019-10-07 16:00:00-04:00,11.36280459,125.0571292,10000.03842,208.5421818,2.780848,32.92532377,197.6031581,12.47853111,2.858757776,10004.19364,31.97833924,124.6694843
2019-10-07 17:00:00-04:00,11.25995304,125.2233244,10004.04872,208.4697107,2.72850479,32.98113318,197.3651767,12.35217773,2.886223204,10006.78579,32.02881272,124.6834
2019-10-07 18:00:00-04:00,11.37966044,125.1791373,10005.07495,208.3972397,2.67616158,33.03694259,197.1271954,12.22582434,2.913688633,10003.8907,32.07928619,124.6973157
2019-10-07 19:00:00-04:00,11.49936785,125.1349502,10007.56744,208.3247686,2.62381837,33.09275199,196.889214,12.09947095,2.881432705,10002.40409,32.11828623,124.7112315
2019-10-07 20:00:00-04:00,11.61907525,125.0907631,10007.80348,208.62912,2.571475161,33.1485614,196.6512327,11.97311756,2.849176776,10008.58528,32.15728626,124.7251472
2019-10-07 21:00:00-04:00,11.73878265,125.046576,10006.52231,208.9334714,2.51913195,33.20437081,196.4132513,11.84676418,2.816920848,10004.72223,32.1962863,124.7390629
2019-10-07 22:00:00-04:00,11.85849005,125.0023889,10006.14692,209.2378228,2.573130112,33.28374432,196.17527,11.97495531,2.78466492,10000.50303,32.23528633,124.8224087
2019-10-07 23:00:00-04:00,11.97819746,124.9582018,10005.36802,209.5421742,2.627128274,33.36311783,197.1117792,12.1000351,2.752408993,10006.2201,32.27428636,124.9057545
2019-10-08 00:00:00-04:00,11.93648931,124.5465185,10002.17366,209.8465256,2.681126435,33.44249134,198.0482884,12.22819329,2.720153065,10004.43627,32.3132864,124.9891003
2019-10-08 01:00:00-04:00,11.89478117,124.1348352,10004.97068,210.150877,2.735124597,33.52186484,198.9847976,12.35635147,2.72438452,10007.98665,32.52797373,125.0724461
2019-10-08 02:00:00-04:00,11.85307302,123.723152,10005.83685,210.2022435,2.789122758,33.60123835,199.9213068,12.48450966,2.728818524,10007.29418,32.74266105,125.155792
2019-10-08 03:00:00-04:00,11.81136487,123.3114687,10005.12762,210.2536101,2.84312092,33.68061186,200.857816,12.61266784,2.733050294,10004.27637,32.95734838,125.2391378
2019-10-08 04:00:00-04:00,11.76965673,122.8997854,10005.86336,210.3049766,2.858912687,33.54749094,201.7943252,12.66387924,2.737282063,10004.2357,33.1720357,125.0933715
2019-10-08 05:00:00-04:00,11.72794857,122.4881022,10001.54315,210.3563431,2.874704455,33.41437003,202.7212824,12.71509065,2.741513832,10000.80322,33.38672303,124.9476053
2019-10-08 06:00:00-04:00,11.77840436,122.4701676,10009.09938,210.4077096,2.890496223,33.28124911,203.6482396,12.76630205,2.745745602,10004.21533,33.60141036,124.801839
2019-10-08 07:00:00-04:00,11.82796356,122.4522329,10002.58623,210.4590762,2.90628799,33.1481282,204.5751968,12.81751346,2.743148286,10006.69509,33.45413622,124.6560728
2019-10-08 08:00:00-04:00,11.87841553,122.4342983,10000.55037,210.2648265,2.922079758,33.01500728,205.502154,12.86872486,2.740550969,10009.95204,33.30686209,124.5103065
2019-10-08 09:00:00-04:00,11.9288675,122.4163637,10001.11136,210.0705768,2.937871525,32.88188637,206.4291112,12.91993627,2.737953653,10003.69528,33.15958796,124.3645403
2019-10-08 10:00:00-04:00,11.97931946,122.3984291,10005.21082,209.8763271,2.897769636,32.93060756,207.3560685,12.77083361,2.735356337,10004.2976,33.01231382,124.378432
2019-10-08 11:00:00-04:00,12.02977142,122.3804945,10003.61068,209.6820775,2.857667745,32.97932876,207.1149421,12.62173098,2.73275902,10002.6305,32.86503969,124.3923238
2019-10-08 12:00:00-04:00,11.96493344,122.4113028,10001.68654,209.4878278,2.817565855,33.02804995,206.8738157,12.47262833,2.730161704,10008.7614,32.71776556,124.4062155
2019-10-08 13:00:00-04:00,11.90009545,122.4421111,10000.30147,209.2935781,2.777463966,33.07677114,206.6326894,12.32352568,2.752241286,10002.32394,32.79035169,124.4201073
2019-10-08 14:00:00-04:00,11.83212146,122.4729194,10001.47933,209.5016377,2.737362075,33.12549234,206.391563,12.17442304,2.774320868,10007.63281,32.86293783,124.4339991
2019-10-08 15:00:00-04:00,11.76730066,122.5037277,10008.40536,209.7096973,2.697260185,33.17421353,206.1504366,12.02532039,2.79640045,10008.87159,32.93552396,124.4478908
2019-10-08 16:00:00-04:00,11.70247984,122.534536,10007.87893,209.917757,2.710656016,33.27249468,205.9093103,12.05923868,2.818480032,10007.53342,33.0081101,124.5696947
2019-10-08 17:00:00-04:00,11.63765904,122.5653443,10003.16395,210.1258166,2.72384993,33.37077583,205.483994,12.09406055,2.840559613,10003.51788,33.08069623,124.6914986
2019-10-08 18:00:00-04:00,11.582583,122.7611324,10009.7136,210.3338762,2.737043844,33.46905698,205.0586777,12.12888243,2.862639195,10007.37045,33.15328237,124.8133025
2019-10-08 19:00:00-04:00,11.52750694,122.9569206,10005.88483,210.5419358,2.750237758,33.56733814,204.6333614,12.16370431,2.809552018,10001.14626,33.21475812,124.9351064
2019-10-08 20:00:00-04:00,11.47243089,123.1527088,10004.24202,211.0087474,2.763431672,33.66561929,204.2080451,12.19852619,2.75646484,10009.4933,33.27623387,125.0569103
2019-10-08 21:00:00-04:00,11.41735485,123.3484969,10000.81514,211.475559,2.776625587,33.76390044,203.7827288,12.23334806,2.703377664,10000.43057,33.33770963,125.1787142
2019-10-08 22:00:00-04:00,11.3622788,123.5442851,10003.32398,211.9423705,2.765691361,33.72483047,203.3574125,12.22632862,2.650290487,10007.03653,33.39918538,125.137325
2019-10-08 23:00:00-04:00,11.30720275,123.7400732,10001.2779,212.4091821,2.754757135,33.6857605,203.199585,12.21616714,2.597203309,10006.43862,33.46066113,125.0959358
2019-10-09 00:00:00-04:00,11.40246966,123.5480418,10003.59353,212.8759937,2.743822909,33.64669053,203.0417574,12.2091495,2.544116132,10007.91042,33.52213688,125.0545466
2019-10-09 01:00:00-04:00,11.49773657,123.3560104,10002.94908,213.3428052,2.732888682,33.60762056,202.8839299,12.20213186,2.577995568,10000.48573,33.52759151,125.0131574
2019-10-09 02:00:00-04:00,11.59300348,123.163979,10003.05368,213.791786,2.721954456,33.56855059,202.7261023,12.19511421,2.612068875,10001.47249,33.53304614,124.9717682
2019-10-09 03:00:00-04:00,11.68827038,122.9719476,10007.07535,214.2407667,2.71102023,33.52948062,202.5682747,12.18809657,2.645950826,10002.97028,33.53850077,124.930379
2019-10-09 04:00:00-04:00,11.78353729,122.7799162,10005.5039,214.6897475,2.684778559,33.47024554,202.4104472,12.14310589,2.679832777,10000.24486,33.5439554,124.8706207
2019-10-09 05:00:00-04:00,11.87880419,122.5878848,10002.51949,215.1387282,2.658536889,33.41101047,202.8499573,12.0981152,2.713714727,10004.33053,33.54941003,124.8108625
2019-10-09 06:00:00-04:00,11.88939543,122.6798178,10007.61942,215.587709,2.632295217,33.35177539,203.2894674,12.05312452,2.747596678,10009.12513,33.55486465,124.7511042
2019-10-09 07:00:00-04:00,11.89908464,122.7717508,10007.93446,216.0366897,2.606053546,33.29254031,203.7289775,12.00813385,2.726978663,10001.17836,33.48349293,124.6913459
2019-10-09 08:00:00-04:00,11.90967508,122.8636838,10002.95831,215.6391746,2.579811876,33.23330523,204.1684875,11.96314317,2.706360647,10008.17109,33.4121212,124.6315876
2019-10-09 09:00:00-04:00,11.92026553,122.9556168,10004.86743,215.2416596,2.553570204,33.17407016,204.6079976,11.91815249,2.685742631,10003.89926,33.34074947,124.5718293
2019-10-09 10:00:00-04:00,11.93085597,123.0475498,10008.52453,214.8441445,2.588839299,33.19629569,205.0475077,11.97056079,2.665124616,10005.71151,33.26937774,124.5936789
2019-10-09 11:00:00-04:00,11.94144641,123.1394828,10005.67416,214.4466294,2.624108393,33.21852123,205.8753915,12.0229691,2.6445066,10000.39093,33.19800601,124.6155284
2019-10-09 12:00:00-04:00,11.94042652,123.0914751,10005.44508,214.0491143,2.659377486,33.24074676,206.7032752,12.07537739,2.623888584,10001.14004,33.12663428,124.637378
2019-10-09 13:00:00-04:00,11.93940663,123.0434673,10008.49189,213.6515992,2.69464658,33.2629723,207.531159,12.12778571,2.637050825,10005.09982,32.94968535,124.6592275
2019-10-09 14:00:00-04:00,11.93522259,122.9954596,10003.68283,212.5749962,2.729915674,33.28519783,208.3590427,12.180194,2.650213064,10007.34933,32.77273643,124.6810771
2019-10-09 15:00:00-04:00,11.93420297,122.9474518,10005.62036,211.4983932,2.765184769,33.30742337,209.1869265,12.23260232,2.663375304,10008.30488,32.5957875,124.7029266
2019-10-09 16:00:00-04:00,11.93318335,122.8994441,10008.00525,210.4217902,2.754523156,33.44855012,210.0148102,12.22311749,2.676537544,10002.90599,32.41883858,124.7299455
2019-10-09 17:00:00-04:00,11.93216373,122.8514363,10006.55846,209.3451872,2.743654559,33.58967687,210.4510626,12.21455192,2.689699784,10008.02347,32.24188965,124.7569643
2019-10-09 18:00:00-04:00,11.90032363,123.1656309,10003.14441,208.2685841,2.732785961,33.73080363,210.887315,12.20598634,2.702862023,10000.15983,32.06494072,124.7839832
2019-10-09 19:00:00-04:00,11.86848353,123.4798255,10005.29187,207.1919811,2.721917364,33.87193038,211.3235674,12.19742076,2.699622199,10002.71913,31.99703228,124.811002
2019-10-09 20:00:00-04:00,11.83664344,123.7940201,10001.01976,206.8419555,2.711048766,34.01305713,211.7598198,12.18885519,2.696382375,10006.50831,31.92912384,124.8380209
2019-10-09 21:00:00-04:00,11.80480333,124.1082147,10000.6529,206.49193,2.700180169,34.15418388,212.1960722,12.18028961,2.69314255,10004.1792,31.8612154,124.8650397
2019-10-09 22:00:00-04:00,11.77296324,124.4224093,10004.75305,206.1419044,2.687286882,34.2059639,212.6323246,12.07954678,2.689902725,10004.56893,31.79330696,124.944165
2019-10-09 23:00:00-04:00,11.74112313,124.7366039,10006.7725,205.7918788,2.674393595,34.25774392,212.1601464,11.97572298,2.686662901,10002.67085,31.72539852,125.0232903
2019-10-10 00:00:00-04:00,11.74854329,124.8996582,10008.26933,205.4418532,2.661500307,34.30952394,211.6879682,11.87500605,2.683423076,10000.72762,31.65749008,125.1024156
2019-10-10 01:00:00-04:00,11.75596345,125.0627125,10007.01986,205.0918276,2.64860702,34.36130396,211.21579,11.77428913,2.702966573,10008.37631,31.7791172,125.1815409
2019-10-10 02:00:00-04:00,11.7633836,125.2257668,10002.99499,205.9007835,2.635713733,34.41308398,210.7436118,11.67357221,2.722712138,10002.36008,31.90074431,125.2606662
2019-10-10 03:00:00-04:00,11.77080376,125.3888211,10005.26447,206.7097393,2.622820446,34.464864,210.2714336,11.57285529,2.742257086,10005.78516,32.02237143,125.3397915
2019-10-10 04:00:00-04:00,11.77822392,125.5518754,10008.09926,207.5186952,2.624354302,34.38268773,209.7992554,11.57059369,2.761802034,10005.96959,32.14399855,125.2691407
2019-10-10 05:00:00-04:00,11.78564406,125.7149297,10005.09218,208.3276511,2.625888156,34.30051146,209.0494499,11.56833208,2.781346983,10000.1781,32.26562567,125.19849
2019-10-10 06:00:00-04:00,11.77774379,125.5408278,10007.47756,209.1366069,2.627422012,34.21833519,208.2996444,11.56607048,2.800891931,10002.35227,32.38725279,125.1278393
2019-10-10 07:00:00-04:00,11.76895126,125.3667259,10005.05097,209.9455628,2.628955868,34.13615893,207.5498389,11.56380889,2.774225011,10002.52932,32.47943771,125.0571885
2019-10-10 08:00:00-04:00,11.76105158,125.192624,10004.8343,210.2227859,2.630489724,34.05398266,206.8000333,11.56154729,2.74755809,10000.02372,32.57162263,124.9865378
2019-10-10 09:00:00-04:00,11.75315189,125.0185222,10009.29142,210.500009,2.63202358,33.97180639,206.0502278,11.55928568,2.72089117,10000.83167,32.66380755,124.915887
2019-10-10 10:00:00-04:00,11.7452522,124.8444203,10005.10123,210.7772322,2.639362664,33.94932933,205.3004223,11.70171814,2.69422425,10000.2363,32.75599247,124.9790586
2019-10-10 11:00:00-04:00,11.73735251,124.6703184,10001.2523,211.0544553,2.646701748,33.92685228,204.8834879,11.84415061,2.667557329,10000.07565,32.84817739,125.0422302
2019-10-10 12:00:00-04:00,11.79096536,124.7251043,10002.09771,211.3316784,2.654040832,33.90437522,204.4665536,11.98658306,2.640890408,10007.52547,32.94036231,125.1054018
2019-10-10 13:00:00-04:00,11.84457822,124.7798902,10003.64908,211.6089015,2.661379917,33.88189817,204.0496192,12.12901553,2.628604432,10006.72342,32.89284114,125.1685734
2019-10-10 14:00:00-04:00,11.89503672,124.834676,10004.05081,211.0651809,2.668719002,33.85942111,203.6326849,12.27144799,2.616318456,10002.75152,32.84531997,125.2317449
2019-10-10 15:00:00-04:00,11.94863537,124.8894619,10002.4594,210.5214603,2.676058086,33.83694405,203.2157505,12.41388044,2.60403248,10002.0764,32.7977988,125.2949165
2019-10-10 16:00:00-04:00,12.002234,124.9442478,10004.00399,209.9777397,2.666067095,34.09742919,202.7988162,12.3339405,2.591746504,10004.90472,32.75027763,125.4305568
2019-10-10 17:00:00-04:00,12.05583264,124.9990337,10009.12946,209.434019,2.655875805,34.35791433,203.0384381,12.25493348,2.579460528,10000.75283,32.70275646,125.566197
2019-10-10 18:00:00-04:00,11.97709832,124.9828162,10001.42824,208.8902984,2.645684515,34.61839947,203.27806,12.17592647,2.567174551,10008.05756,32.65523529,125.7018373
2019-10-10 19:00:00-04:00,11.89836398,124.9665988,10008.66027,208.3465778,2.635493226,34.87888461,203.5176819,12.09691944,2.590538769,10005.43148,32.67217934,125.8374775
2019-10-10 20:00:00-04:00,11.81962965,124.9503813,10001.31406,207.936498,2.625301937,35.13936975,203.7573038,12.01791242,2.613902988,10003.50549,32.68912339,125.9731178
2019-10-10 21:00:00-04:00,11.74089531,124.9341639,10003.18174,207.5264182,2.615110647,35.39985489,203.9969257,11.93890541,2.637267206,10000.55568,32.70606744,126.1087581
2019-10-10 22:00:00-04:00,11.66216099,124.9179464,10008.93707,207.1163383,2.636409779,35.19415339,204.2365475,12.02973924,2.660631424,10002.69122,32.7230115,125.9419304
2019-10-10 23:00:00-04:00,11.58342665,124.9017289,10003.05962,206.7062585,2.657708913,34.9884519,204.7087728,12.11745485,2.683995642,10002.89851,32.73995555,125.7751027
2019-10-11 00:00:00-04:00,11.65016595,125.0236784,10005.54007,206.2961787,2.679008045,34.78275041,205.180998,12.20826531,2.707359859,10004.02951,32.7568996,125.608275
2019-10-11 01:00:00-04:00,11.71690524,125.1456279,10006.01604,205.8860989,2.700307179,34.57704891,205.6532233,12.29907578,2.711890686,10005.23368,32.65887734,125.4414473
2019-10-11 02:00:00-04:00,11.78364453,125.2675774,10000.99,206.1540447,2.721606311,34.37134742,206.1254485,12.38988625,2.716623112,10007.67367,32.56085507,125.2746196
2019-10-11 03:00:00-04:00,11.85038383,125.3895268,10003.56002,206.4219905,2.742905444,34.16564592,206.5976738,12.48069671,2.721154275,10002.46294,32.46283281,125.1077919
2019-10-11 04:00:00-04:00,11.91712312,125.5114763,10005.05839,206.6899363,2.736135927,34.19617237,207.069899,12.41051452,2.725685438,10004.0351,32.36481055,125.1957989
2019-10-11 05:00:00-04:00,11.98386241,125.6334258,10004.3671,206.9578821,2.729366411,34.22669882,207.1682339,12.34033231,2.7302166,10009.85916,32.26678828,125.2838059
2019-10-11 06:00:00-04:00,11.95957814,125.4249811,10005.16252,207.225828,2.722596895,34.25722527,207.2665689,12.27015011,2.734747763,10009.85768,32.16876602,125.3718129
2019-10-11 07:00:00-04:00,11.93438902,125.2165365,10001.96484,207.4937738,2.715827378,34.28775172,207.3649038,12.19996791,2.75460891,10004.41556,32.46381253,125.4598199
2019-10-11 08:00:00-04:00,11.91010659,125.0080918,10001.58355,207.9504526,2.709057862,34.31827817,207.4632387,12.12978571,2.774470057,10005.78196,32.75885904,125.5478269
2019-10-11 09:00:00-04:00,11.88582417,124.7996471,10000.73046,208.4071314,2.702288345,34.34880462,207.5615736,12.0596035,2.794331203,10005.04082,33.05390556,125.6358338
2019-10-11 10:00:00-04:00,11.86154174,124.5912025,10001.50125,208.8638101,2.698197443,34.42862084,207.6599085,12.09610372,2.814192349,10004.16191,33.34895207,125.5814451
2019-10-11 11:00:00-04:00,11.8372593,124.3827578,10008.10633,209.3204889,2.694106541,34.50843707,207.5358134,12.13260394,2.834053497,10005.83211,33.64399858,125.5270564
2019-10-11 12:00:00-04:00,11.86406274,124.3532117,10001.72382,209.7771677,2.690015638,34.5882533,207.4117182,12.16910416,2.853914643,10002.23598,33.93904509,125.4726676
2019-10-11 13:00:00-04:00,11.8908662,124.3236655,10001.44354,210.2338465,2.685924735,34.66806952,207.2876231,12.20560438,2.829023298,10007.10004,34.06947403,125.4182789
2019-10-11 14:00:00-04:00,11.9145093,124.2941194,10006.43914,210.5432993,2.681833833,34.74788575,207.163528,12.2421046,2.804131952,10009.92029,34.19990296,125.3638901
2019-10-11 15:00:00-04:00,11.94130563,124.2645732,10009.01078,210.8527521,2.67774293,34.82770198,207.0394328,12.27860482,2.779240607,10001.00454,34.33033189,125.3095014
2019-10-11 16:00:00-04:00,11.96810197,124.235027,10002.64755,211.1622049,2.672484456,34.82540043,206.9153377,12.25028915,2.754349262,10003.85507,34.46076083,125.4201245
2019-10-11 17:00:00-04:00,11.99489831,124.2054809,10000.79312,211.4716577,2.667025572,34.82309889,206.7004185,12.22289632,2.729457916,10006.49308,34.59118976,125.5307476
2019-10-11 18:00:00-04:00,11.90606347,124.4138823,10004.28728,211.7811105,2.661566689,34.82079735,206.4854994,12.19550348,2.704566571,10005.02687,34.72161869,125.6413707
2019-10-11 19:00:00-04:00,11.81722866,124.6222838,10005.71131,212.0905633,2.656107805,34.8184958,206.2705802,12.16811064,2.696029498,10006.41515,34.57338221,125.7519938
2019-10-11 20:00:00-04:00,11.72839383,124.8306852,10001.91081,212.1179501,2.650648921,34.81619426,206.055661,12.1407178,2.687492425,10002.9045,34.42514572,125.8626168
2019-10-11 21:00:00-04:00,11.639559,125.0390867,10008.66587,212.1453369,2.645190037,34.81389271,205.8407419,12.11332497,2.678955353,10004.61816,34.27690923,125.9732399
2019-10-11 22:00:00-04:00,11.55072417,125.2474881,10008.65379,212.1727236,2.645966878,34.7517924,205.6258227,12.11050736,2.67041828,10007.71227,34.12867274,125.9750758
2019-10-11 23:00:00-04:00,11.46188933,125.4558896,10008.00331,212.2001104,2.646743719,34.68969209,205.9940123,12.10457404,2.661881208,10003.10045,33.98043626,125.9769117
2019-10-12 00:00:00-04:00,11.46222145,125.4936699,10009.60051,212.2274972,2.64752056,34.62759177,206.362202,12.10175715,2.653344135,10001.09857,33.83219977,125.9787475
2019-10-12 01:00:00-04:00,11.46255356,125.5314503,10000.45916,212.254884,2.648297401,34.56549146,206.7303916,12.09894026,2.666644715,10000.014,33.76248469,125.9805834
2019-10-12 02:00:00-04:00,11.46288566,125.5692306,10005.44352,212.9820898,2.649074241,34.50339114,207.0985812,12.09612337,2.680144172,10002.87999,33.69276962,125.9824192
2019-10-12 03:00:00-04:00,11.46321777,125.607011,10002.24887,213.7092956,2.649851082,34.44129083,207.4667709,12.09330648,2.693445738,10003.1171,33.62305454,125.9842551
2019-10-12 04:00:00-04:00,11.46354989,125.6447913,10006.30793,214.4365014,2.665001675,34.35978212,207.8349605,12.07314102,2.706747304,10000.0562,33.55333946,125.8087042
2019-10-12 05:00:00-04:00,11.46388198,125.6825717,10004.82013,215.1637072,2.680152267,34.27827341,208.387319,12.05297555,2.720048871,10005.41612,33.48362439,125.6331532
2019-10-12 06:00:00-04:00,11.49833987,125.4954628,10000.78516,215.890913,2.69530286,34.19676469,208.9396775,12.03281008,2.733350437,10006.49612,33.41390931,125.4576023
2019-10-12 07:00:00-04:00,11.53192335,125.3083538,10009.17662,216.6181188,2.710453453,34.11525598,209.4920359,12.01264462,2.748043951,10003.59814,33.55043241,125.2820514
2019-10-12 08:00:00-04:00,11.56637862,125.1212449,10007.68081,217.335258,2.725604045,34.03374727,210.0443944,11.99247915,2.762737466,10004.3113,33.68695551,125.1065005
2019-10-12 09:00:00-04:00,11.60083389,124.9341359,10008.592,218.0523971,2.740754638,33.95223855,210.5967529,11.97231368,2.77743098,10001.05789,33.82347861,124.9309495
2019-10-12 10:00:00-04:00,11.63528916,124.747027,10008.53003,218.7695363,2.737264407,33.90671613,211.1491114,11.95807421,2.792124493,10001.77924,33.96000171,124.8924679
2019-10-12 11:00:00-04:00,11.66974443,124.559918,10005.64368,219.4866755,2.733774177,33.86119371,211.5250139,11.94383474,2.806818007,10001.8527,34.09652481,124.8539863
2019-10-12 12:00:00-04:00,11.78712439,124.38564,10001.41178,220.2038146,2.730283948,33.81567129,211.9009165,11.92959527,2.821511522,10009.96695,34.23304792,124.8155047
2019-10-12 13:00:00-04:00,11.90450433,124.211362,10004.56359,220.9209538,2.726793718,33.77014887,212.2768191,11.9153558,2.792687773,10003.01051,34.24918661,124.7770231
2019-10-12 14:00:00-04:00,12.01869546,124.037084,10008.41271,220.8923858,2.723303488,33.72462645,212.6527217,11.90111633,2.763864026,10004.63774,34.2653253,124.7385415
2019-10-12 15:00:00-04:00,12.13604428,123.8628061,10000.93649,220.8638178,2.719813257,33.67910403,213.0286242,11.88687687,2.735040279,10000.86715,34.28146399,124.7000599
2019-10-12 16:00:00-04:00,12.2533931,123.6885281,10007.37812,220.8352498,2.716394393,33.82979432,213.4045268,11.87392775,2.706216531,10000.65803,34.29760268,124.7712534
2019-10-12 17:00:00-04:00,12.37074192,123.5142501,10007.36314,220.8066818,2.712771984,33.9804846,213.6104297,11.8618721,2.677392783,10004.32907,34.31374138,124.8424469
2019-10-12 18:00:00-04:00,12.32944232,123.5420497,10008.3764,220.7781138,2.709149575,34.13117489,213.8163326,11.84981645,2.648569035,10006.92765,34.32988007,124.9136405
2019-10-12 19:00:00-04:00,12.28814272,123.5698493,10003.62826,220.7495457,2.705527167,34.28186518,214.0222355,11.8377608,2.665271652,10004.90003,34.25034455,124.984834
2019-10-12 20:00:00-04:00,12.24684312,123.5976489,10008.69755,219.6982836,2.701904758,34.43255546,214.2281384,11.82570516,2.681974269,10005.78802,34.17080902,125.0560275
2019-10-12 21:00:00-04:00,12.20554352,123.6254485,10005.07277,218.6470215,2.69828235,34.58324575,214.4340413,11.81364951,2.698676884,10007.28325,34.0912735,125.1272211
2019-10-12 22:00:00-04:00,12.16424392,123.6532481,10003.24015,217.5957593,2.737822348,34.4341124,214.6399443,11.9705308,2.715379501,10000.44216,34.01173798,125.0255886
